Frequencies,Band_A_Power,Band_B_Power
2.015,1664806.3267885265,4522352.804157808
2.016,1663958.6119285598,4519710.51263698
2.017,1663111.7712240878,4517071.661622906
2.0180000000000002,1662265.8033910182,4514436.245434582
2.019,1661420.707147231,4511804.258399546
2.02,1660576.4812125715,4509175.69485385
2.021,1659733.1243088439,4506550.549142044
2.0220000000000002,1658890.6351598008,4503928.815617167
2.023,1658049.012491139,4501310.488640716
2.024,1657208.2550304881,4498695.562582641
2.025,1656368.3615074065,4496084.031821317
2.0260000000000002,1655529.330653372,4493475.890743536
2.027,1654691.1612017755,4490871.133744485
2.028,1653853.8518879116,4488269.755227725
2.029,1653017.401448972,4485671.7496051835
2.0300000000000002,1652181.8086240403,4483077.111297124
2.031,1651347.0721540812,4480485.834732144
2.032,1650513.1907819358,4477897.914347144
2.033,1649680.1632523118,4475313.344587321
2.0340000000000003,1648847.9883117783,4472732.119906144
2.035,1648016.6647087587,4470154.234765342
2.036,1647186.1911935208,4467579.683634887
2.037,1646356.566518174,4465008.460992967
2.0380000000000003,1645527.7894366565,4462440.561325986
2.039,1644699.8587047334,4459875.979128538
2.04,1643872.7730799862,4457314.708903383
2.041,1643046.5313218087,4454756.7451614505
2.0420000000000003,1642221.1321913947,4452202.082421795
2.043,1641396.5744517378,4449650.715211614
2.044,1640572.8568676203,4447102.638066197
2.045,1639749.978205605,4444557.845528925
2.0460000000000003,1638927.937234031,4442016.332151264
2.047,1638106.7327230074,4439478.0924927285
2.048,1637286.363444404,4436943.12112088
2.049,1636466.8281718444,4434411.412611302
2.05,1635648.1256807004,4431882.961547585
2.051,1634830.2547480867,4429357.76252132
2.052,1634013.2141528502,4426835.810132069
2.053,1633197.002675566,4424317.09898735
2.054,1632381.6190985302,4421801.623702637
2.055,1631567.0622057528,4419289.378901323
2.056,1630753.330782952,4416780.359214715
2.057,1629940.4236175446,4414274.559282017
2.058,1629128.3394986438,4411771.9737503175
2.059,1628317.07721705,4409272.5972745605
2.06,1627506.635565243,4406776.424517548
2.061,1626697.0133373782,4404283.450149909
2.062,1625888.2093292782,4401793.66885009
2.063,1625080.2223384283,4399307.075304342
2.064,1624273.051163967,4396823.6642067
2.065,1623466.6946066828,4394343.430258972
2.066,1622661.151469004,4391866.368170712
2.067,1621856.4205549967,4389392.472659222
2.068,1621052.500670356,4386921.738449525
2.069,1620249.3906223984,4384454.160274353
2.07,1619447.0892200586,4381989.732874127
2.071,1618645.5952738805,4379528.45099695
2.072,1617844.907596013,4377070.309398589
2.073,1617045.0250002018,4374615.3028424475
2.074,1616245.9463017846,4372163.426099574
2.075,1615447.6703176836,4369714.673948621
2.076,1614650.1958664034,4367269.041175856
2.077,1613853.5217680163,4364826.522575121
2.078,1613057.646844167,4362387.1129478365
2.079,1612262.5699180565,4359950.807102972
2.08,1611468.289814445,4357517.59985705
2.081,1610674.8053596371,4355087.486034108
2.082,1609882.1153814832,4352660.460465704
2.083,1609090.2187093673,4350236.517990883
2.084,1608299.1141742093,4347815.653456182
2.085,1607508.8006084494,4345397.861715601
2.086,1606719.2768460468,4342983.137630591
2.087,1605930.5417224758,4340571.476070041
2.088,1605142.594074718,4338162.871910268
2.089,1604355.432741254,4335757.320034995
2.09,1603569.0565620614,4333354.815335336
2.091,1602783.464378606,4330955.352709787
2.092,1601998.6550338408,4328558.927064214
2.093,1601214.6273721934,4326165.533311826
2.094,1600431.3802395642,4323775.166373176
2.095,1599648.912483322,4321387.821176128
2.096,1598867.2229522965,4319003.492655871
2.097,1598086.3104967708,4316622.175754874
2.098,1597306.1739684797,4314243.865422888
2.099,1596526.8122206,4311868.556616932
2.1,1595748.2241077493,4309496.244301277
2.101,1594970.4084859774,4307126.923447428
2.102,1594193.364212761,4304760.589034115
2.103,1593417.0901469975,4302397.236047276
2.104,1592641.5851490046,4300036.859480044
2.105,1591866.8480805065,4297679.454332738
2.106,1591092.8778046365,4295325.015612837
2.107,1590319.673185925,4292973.538334978
2.108,1589547.2330902985,4290625.017520937
2.109,1588775.5563850738,4288279.448199618
2.11,1588004.6419389488,4285936.825407031
2.111,1587234.4886220028,4283597.144186293
2.112,1586465.095305687,4281260.399587601
2.113,1585696.460862821,4278926.586668225
2.114,1584928.5841675866,4276595.700492491
2.115,1584161.4640955238,4274267.736131771
2.116,1583395.0995235245,4271942.68866447
2.117,1582629.4893298282,4269620.5531760035
2.118,1581864.6323940149,4267301.324758802
2.119,1581100.5275970027,4264984.998512276
2.12,1580337.1738210411,4262671.569542821
2.121,1579574.5699497056,4260361.032963791
2.122,1578812.714867894,4258053.383895497
2.123,1578051.6074618194,4255748.617465179
2.124,1577291.2466190073,4253446.728807014
2.125,1576531.6312282889,4251147.713062078
2.126,1575772.760179796,4248851.565378353
2.1270000000000002,1575014.6323649576,4246558.280910702
2.128,1574257.2466764953,4244267.854820866
2.129,1573500.6020084147,4241980.282277442
2.13,1572744.6972560047,4239695.558455869
2.1310000000000002,1571989.5313158291,4237413.678538427
2.132,1571235.103085726,4235134.637714213
2.133,1570481.411464799,4232858.431179132
2.134,1569728.4553534132,4230585.054135886
2.1350000000000002,1568976.2336531917,4228314.501793956
2.136,1568224.7452670112,4226046.769369597
2.137,1567473.989098994,4223781.852085818
2.138,1566723.9640545074,4221519.745172373
2.1390000000000002,1565974.6690401563,4219260.443865747
2.14,1565226.1029637787,4217003.943409148
2.141,1564478.2647344423,4214750.239052485
2.142,1563731.1532624387,4212499.326052367
2.1430000000000002,1562984.7674592799,4210251.19967208
2.144,1562239.1062376918,4208005.855181585
2.145,1561494.168511612,4205763.287857494
2.146,1560749.9531961838,4203523.492983068
2.1470000000000002,1560006.4592077497,4201286.465848198
2.148,1559263.6854638525,4199052.201749399
2.149,1558521.6308832257,4196820.69598979
2.15,1557780.2943857901,4194591.9438790865
2.1510000000000002,1557039.6748926505,4192365.94073359
2.152,1556299.771326091,4190142.6818761737
2.153,1555560.5826095697,4187922.162636266
2.154,1554822.1076677148,4185704.3783498476
2.1550000000000002,1554084.3454263208,4183489.324359432
2.156,1553347.2948123429,4181276.996014059
2.157,1552610.9547538937,4179067.388669277
2.158,1551875.324180239,4176860.497687136
2.1590000000000003,1551140.4020217918,4174656.318436173
2.16,1550406.1872101098,4172454.846291402
2.161,1549672.678677892,4170256.0766343
2.162,1548939.875358971,4168060.0048527992
2.1630000000000003,1548207.7761883112,4165866.6263412703
2.164,1547476.3801020063,4163675.9365005153
2.165,1546745.6860372706,4161487.930737751
2.166,1546015.6929324376,4159302.604466602
2.1670000000000003,1545286.3997269564,4157119.953107087
2.168,1544557.8053613878,4154939.9720856077
2.169,1543829.9087773964,4152762.656834939
2.17,1543102.7089177512,4150588.0027942117
2.1710000000000003,1542376.2047263198,4148416.0054089087
2.172,1541650.3951480624,4146246.660130849
2.173,1540925.2791290318,4144079.9624181753
2.174,1540200.8556163658,4141915.9077353496
2.1750000000000003,1539477.1235582845,4139754.491553133
2.176,1538754.0819040877,4137595.709348579
2.177,1538031.7296041474,4135439.5566050233
2.178,1537310.0656099096,4133286.0288120722
2.179,1536589.088873883,4131135.121465586
2.18,1535868.7983496422,4128986.830067677
2.181,1535149.1929918195,4126841.15012669
2.182,1534430.2717561023,4124698.0771571994
2.183,1533712.0335992293,4122557.606679988
2.184,1532994.4774789864,4120419.7342220494
2.185,1532277.6023542045,4118284.4553165613
2.186,1531561.4071847529,4116151.76550289
2.187,1530845.8909315378,4114021.660326566
2.188,1530131.0525564968,4111894.135339282
2.189,1529416.8910225988,4109769.1860988834
2.19,1528703.4052938349,4107646.8081693486
2.191,1527990.5943352191,4105526.9971207837
2.192,1527278.4571127829,4103409.7485294156
2.193,1526566.992593572,4101295.0579775744
2.194,1525856.1997456425,4099182.921053684
2.195,1525146.0775380575,4097073.3333522547
2.196,1524436.6249408822,4094966.290473872
2.197,1523727.8409251848,4092861.7880251836
2.198,1523019.7244630263,4090759.821618892
2.199,1522312.2745274617,4088660.3868737393
2.2,1521605.4900925362,4086563.4794145036
2.201,1520899.3701332794,4084469.094871983
2.202,1520193.9136257041,4082377.228882989
2.203,1519489.1195468013,4080287.877090327
2.204,1518784.9868745378,4078201.0351428045
2.205,1518081.5145878526,4076116.6986951996
2.206,1517378.7016666532,4074034.863408268
2.207,1516676.5470918112,4071955.5249487227
2.208,1515975.0498451628,4069878.6789892227
2.209,1515274.208909501,4067804.321208374
2.21,1514574.0232685744,4065732.4472907092
2.211,1513874.4919070827,4063663.0529266787
2.212,1513175.6138106762,4061596.133812643
2.213,1512477.387965949,4059531.6856508655
2.214,1511779.8133604391,4057469.704149498
2.215,1511082.888982623,4055410.1850225674
2.216,1510386.6138219102,4053353.123989975
2.217,1509690.9868686476,4051298.516777482
2.218,1508996.0071141084,4049246.3591166986
2.219,1508301.6735504926,4047196.6467450717
2.22,1507607.985170924,4045149.375405885
2.221,1506914.9409694471,4043104.54084824
2.222,1506222.5399410217,4041062.138827047
2.223,1505530.7810815226,4039022.1651030197
2.224,1504839.6633877351,4036984.6154426625
2.225,1504149.185857353,4034949.485618263
2.226,1503459.3474889742,4032916.7714078818
2.227,1502770.147282099,4030886.4685953367
2.228,1502081.584237125,4028858.5729702055
2.229,1501393.6573553483,4026833.0803278065
2.23,1500706.3656389557,4024809.9864691924
2.231,1500019.7080910257,4022789.2872011415
2.232,1499333.683715521,4020770.978336144
2.233,1498648.2915172921,4018755.0556924036
2.234,1497963.5305020686,4016741.5150938123
2.235,1497279.3996764598,4014730.3523699543
2.236,1496595.898047949,4012721.563356089
2.237,1495913.0246248932,4010715.1438931497
2.238,1495230.77841652,4008711.089827721
2.239,1494549.1584329237,4006709.397012046
2.24,1493868.1636850613,4004710.061304003
2.241,1493187.7931847554,4002713.078567106
2.242,1492508.0459446833,4000718.444670489
2.243,1491828.9209783815,3998726.155488904
2.244,1491150.4173002378,3996736.2069027005
2.245,1490472.5339254932,3994748.5947978324
2.246,1489795.2698702351,3992763.315065835
2.247,1489118.6241513966,3990780.363603822
2.248,1488442.5957867543,3988799.736314475
2.249,1487767.1837949243,3986821.429106042
2.25,1487092.387195362,3984845.437892313
2.251,1486418.2050083557,3982871.7585926238
2.2520000000000002,1485744.6362550275,3980900.387131847
2.253,1485071.6799573295,3978931.319440375
2.254,1484399.3351380413,3976964.551454119
2.255,1483727.6008207663,3975000.079114497
2.2560000000000002,1483056.4760299318,3973037.898368424
2.257,1482385.9597907844,3971078.005168304
2.258,1481716.0511293886,3969120.3954720288
2.259,1481046.7490726237,3967165.0652429527
2.2600000000000002,1480378.0526481804,3965212.0104499008
2.261,1479709.9608845632,3963261.2270671525
2.262,1479042.4728110805,3961312.7110744338
2.263,1478375.5874578482,3959366.4584569084
2.2640000000000002,1477709.3038557847,3957422.465205168
2.265,1477043.6210366108,3955480.7273152326
2.266,1476378.5380328426,3953541.2407885278
2.267,1475714.053877796,3951604.001631888
2.2680000000000002,1475050.167605577,3949669.005857542
2.269,1474386.8782510867,3947736.2494831095
2.27,1473724.184850014,3945805.728531586
2.271,1473062.086438834,3943877.439031342
2.2720000000000002,1472400.5820548069,3941951.3770161076
2.273,1471739.670735978,3940027.538524973
2.274,1471079.3515211705,3938105.9196023713
2.275,1470419.6234499866,3936186.5162980766
2.2760000000000002,1469760.4855628046,3934269.324667188
2.277,1469101.9369007775,3932354.340770137
2.278,1468443.9765058293,3930441.560672663
2.279,1467786.6034206545,3928530.98044581
2.2800000000000002,1467129.8166887139,3926622.5961659267
2.281,1466473.615354236,3924716.403914646
2.282,1465817.9984622118,3922812.3997788867
2.283,1465162.9650583933,3920910.579850843
2.2840000000000003,1464508.5141892922,3919010.9402279714
2.285,1463854.644902179,3917113.477012993
2.286,1463201.3562450786,3915218.186313875
2.287,1462548.6472667689,3913325.064243828
2.2880000000000003,1461896.51701678,3911434.1069213003
2.289,1461244.9645453927,3909545.3104699687
2.29,1460593.9889036338,3907658.671018725
2.291,1459943.589143276,3905774.184701675
2.2920000000000003,1459293.764316837,3903891.8476581313
2.293,1458644.513477576,3902011.6560326014
2.294,1457995.835679492,3900133.6059747813
2.295,1457347.7299773232,3898257.69363955
2.2960000000000003,1456700.195426543,3896383.915186957
2.297,1456053.2310833603,3894512.266782225
2.298,1455406.8360047173,3892642.7445957283
2.299,1454761.009248286,3890775.3448029957
2.3000000000000003,1454115.749872469,3888910.063584698
2.301,1453471.0569363963,3887046.897126646
2.302,1452826.929499923,3885185.8416197784
2.303,1452183.3666236291,3883326.893260154
2.3040000000000003,1451540.3673688155,3881470.0482489434
2.305,1450897.9307975068,3879615.302792431
2.306,1450256.0559724441,3877762.6531019937
2.307,1449614.7419570866,3875912.095394108
2.308,1448973.9878156097,3874063.6258903267
2.309,1448333.7926129026,3872217.2408172865
2.31,1447694.1554145676,3870372.9364066953
2.311,1447055.0752869174,3868530.7088953205
2.312,1446416.5512969743,3866690.5545249893
2.313,1445778.5825124683,3864852.4695425723
2.314,1445141.1680018364,3863016.45019999
2.315,1444504.3068342195,3861182.4927541916
2.316,1443867.9980794622,3859350.5934671583
2.317,1443232.2408081105,3857520.7486058883
2.318,1442597.0340914114,3855692.954442397
2.319,1441962.3770013105,3853867.207253705
2.32,1441328.26861045,3852043.5033218344
2.321,1440694.7079921693,3850221.838933797
2.322,1440061.6942205017,3848402.210381592
2.323,1439429.2263701735,3846584.6139622014
2.324,1438797.3035166028,3844769.0459775752
2.325,1438165.9247358982,3842955.502734629
2.326,1437535.0891048578,3841143.98054524
2.327,1436904.7957009666,3839334.4757262357
2.328,1436275.043602396,3837526.9845993877
2.329,1435645.8318880035,3835721.5034914073
2.33,1435017.1596373292,3833918.028733941
2.331,1434389.025930596,3832116.55666355
2.332,1433761.4298487082,3830317.083621727
2.333,1433134.3704732496,3828519.6059548655
2.334,1432507.8468864842,3826724.1200142717
2.335,1431881.8581713515,3824930.622156147
2.336,1431256.4034114685,3823139.108741584
2.337,1430631.4816911279,3821349.576136563
2.338,1430007.0920952945,3819562.020711942
2.339,1429383.2337096077,3817776.438843454
2.34,1428759.9056203782,3815992.8269116934
2.341,1428137.1069145855,3814211.181302117
2.342,1427514.8366798817,3812431.4984050347
2.343,1426893.0940045852,3810653.7746156044
2.344,1426271.877977681,3808878.006333822
2.345,1425651.1876888224,3807104.189964517
2.346,1425031.0222283262,3805332.3219173504
2.347,1424411.3806871735,3803562.3986068023
2.348,1423792.2621570097,3801794.4164521676
2.349,1423173.6657301402,3800028.37187755
2.35,1422555.5904995343,3798264.261311857
2.351,1421938.0355588195,3796502.081188794
2.352,1421321.0000022817,3794741.8279468534
2.353,1420704.4829248665,3792983.498029313
2.354,1420088.4834221774,3791227.0878842324
2.355,1419473.0005904725,3789472.5939644356
2.356,1418858.0335266662,3787720.012727519
2.357,1418243.5813283273,3785969.340635837
2.358,1417629.6430936789,3784220.5741564967
2.359,1417016.2179215963,3782473.709761354
2.36,1416403.3049116065,3780728.7439270047
2.361,1415790.903163888,3778985.6731347837
2.362,1415179.0117792713,3777244.493870754
2.363,1414567.629859234,3775505.2026257026
2.364,1413956.7565059033,3773767.795895133
2.365,1413346.3908220546,3772032.270179264
2.366,1412736.5319111114,3770298.621983018
2.367,1412127.178877142,3768566.8478160184
2.368,1411518.3308248618,3766836.9441925846
2.369,1410909.9868596306,3765108.9076317246
2.37,1410302.1460874528,3763382.734657129
2.371,1409694.8076149777,3761658.4217971633
2.372,1409087.970549495,3759935.9655848695
2.373,1408481.6339989381,3758215.36255795
2.374,1407875.797071884,3756496.609258775
2.375,1407270.4588775479,3754779.7022343623
2.376,1406665.618525787,3753064.638036379
2.3770000000000002,1406061.2751270977,3751351.413221141
2.378,1405457.427792617,3749640.0243495973
